Column,Count Non-Null,Count Finite,Mean,Median,Std,Variance,Min,P5,Q1 (25%),Q3 (75%),P95,Max,IQR,Skewness,Kurtosis (excess),Outlier Count (IQR),Outlier %,Infinite Count,Highly Skewed,Heavy Tailed,Q1,Q3,Kurtosis
FRG,50881,50881,15.700733,3.0,59.358685,3523.453539,-9999.0,1.0,1.0,4.0,133.0,133.0,3.0,-93.625661,15924.971375,5265,10.3477,0,True,True,,,
TRI_1km,50881,50881,10.50655,7.303,10.429333,108.770994,0.0,0.41,1.776,16.35,31.659,75.334,14.574,1.225714,1.183483,13,0.0255,0,False,False,,,
TRI,50881,50881,8.58223,4.123,10.948746,119.875034,0.0,0.0,1.732,11.446,32.342,146.792,9.714,2.212377,6.371972,1235,2.4272,0,True,False,,,
Aspect_1km,50881,50881,76.372931,82.255711,61.518452,3784.519932,-0.813491,-0.801632,7.737374,131.751515,166.754079,235.560373,124.014141,0.062855,-1.453479,0,0.0,0,False,False,,,
Elevation_1km,50881,50881,422.688479,221.953147,489.633578,239741.041175,-65.644399,11.180211,66.119376,624.215106,1525.219467,2981.480186,558.09573,1.538444,1.820063,91,0.1788,0,False,False,,,
Elevation,50881,50881,525.060376,267.0,617.340484,381109.27273,-83.0,12.0,80.0,775.0,1912.0,3650.0,695.0,1.551349,1.846718,108,0.2123,0,False,False,,,
Slope_1km,50881,50881,5.438178,3.89324,5.82854,33.971875,-0.813018,-0.725408,0.484848,9.00979,17.157484,34.488284,8.524942,1.007163,0.411887,0,0.0,0,False,False,,,
Aspect,50881,50881,91.858454,5.0,115.17497,13265.273754,-1.0,-1.0,-1.0,191.0,315.0,359.0,192.0,0.822518,-0.81598,0,0.0,0,False,False,,,
Slope,50881,50881,5.706767,3.0,7.547005,56.957291,0.0,0.0,1.0,8.0,23.0,59.0,7.0,1.990863,4.105468,1007,1.9791,0,False,False,,,
GHM,50881,50881,-3.544538112820509e+35,0.45,1.0976844048721093e+37,1.2049110526994369e+74,-3.402823466385289e+38,0.03,0.25,0.71,0.92,0.99,0.46,-30.93665,955.113884,53,0.1042,0,True,True,,,
TPI,50881,50881,-0.032836,0.0,1.402197,1.966155,-15.25,-2.0,-0.375,0.375,2.0,40.5,0.75,0.662382,25.90421,3243,6.3737,0,False,True,,,
TPI_1km,50881,50881,-0.005988,0.0,0.042685,0.001822,-0.55,-0.08,-0.02,0.0,0.06,0.45,0.02,-0.129306,8.172469,4401,8.6496,0,False,True,,,
TRACT,50837,50837,87424.16425,10102.0,209882.812622,44050795034.09277,100.0,120.0,1301.0,42412.0,553901.0,990000.0,41111.0,3.050088,8.575168,6388,12.5657,0,True,True,,,
RPL_THEMES,50837,50837,-0.189624,0.6372,28.378027,805.312423,-999.0,0.162,0.4245,0.8476,0.9713,1.0,0.4231,-35.16671,1234.847275,41,0.0806,0,True,True,,,
RPL_THEME1,50837,50837,-0.152575,0.6151,27.3204,746.404257,-999.0,0.1318,0.4043,0.8207,0.97,0.9999,0.4164,-36.531313,1332.708927,38,0.0747,0,True,True,,,
EPL_POV,50837,50837,0.071689,0.5829,22.162357,491.170071,-999.0,0.1185,0.369,0.7704,0.9396,0.9998,0.4014,-45.053409,2028.153179,25,0.0492,0,True,True,,,
EPL_UNEMP,50837,50837,0.073302,0.7263,24.2787,589.455264,-999.0,0.1372,0.4859,0.8842,0.9697,1.0,0.3983,-41.122786,1689.34464,30,0.059,0,True,True,,,
EPL_PCI,47165,47165,0.028476,0.5125,22.068717,487.028269,-999.0,0.0681,0.2918,0.7614,0.9543,0.9999,0.4696,-45.24158,2045.215007,23,0.0488,0,True,True,,,
EPL_NOHSDP,50837,50837,0.200323,0.5738,19.322879,373.373635,-999.0,0.0996,0.3459,0.8357,0.9852,0.9999,0.4898,-51.682246,2669.738245,19,0.0374,0,True,True,,,
RPL_THEME2,50837,50837,-0.100665,0.5697,25.459867,648.204822,-999.0,0.09938,0.355,0.7608,0.923,0.9998,0.4058,-39.206328,1535.353549,33,0.0649,0,True,True,,,
EPL_AGE65,50837,50837,0.220288,0.6334,18.808305,353.75235,-999.0,0.0678,0.2657,0.8798,0.9671,0.9999,0.6141,-53.094896,2817.97133,18,0.0354,0,True,True,,,
EPL_AGE17,50837,50837,0.131438,0.4336,18.806634,353.689478,-999.0,0.058,0.1947,0.803,0.9629,1.0,0.6083,-53.094886,2817.970746,18,0.0354,0,True,True,,,
EPL_DISABL,50837,50837,0.024722,0.6027,23.454198,550.099407,-999.0,0.0875,0.3446,0.8322,0.9574,0.9999,0.4876,-42.566747,1810.261604,28,0.0551,0,True,True,,,
EPL_SNGPNT,50837,50837,0.096086,0.4085,18.805554,353.648864,-999.0,0.0426,0.1944,0.7078,0.9245,0.9999,0.5134,-53.098398,2818.219396,18,0.0354,0,True,True,,,
RPL_THEME3,50837,50837,0.154347,0.6337,21.25889,451.940422,-999.0,0.1677,0.3972,0.8331,0.9673,0.9999,0.4359,-46.973113,2204.880904,23,0.0452,0,True,True,,,
EPL_MINRTY,50837,50837,0.225961,0.5762,18.807123,353.70789,-999.0,0.2406,0.384,0.7767,0.92674,0.9968,0.3927,-53.105818,2818.744629,18,0.0354,0,True,True,,,
EPL_LIMENG,50837,50837,0.253811,0.6561,18.808433,353.757169,-999.0,0.0,0.3962,0.8521,0.9733,0.9999,0.4559,-53.099159,2818.273035,18,0.0354,0,True,True,,,
RPL_THEME4,50837,50837,-0.167146,0.6245,27.677325,766.03434,-999.0,0.1488,0.415,0.815,0.9511,1.0,0.4,-36.0592,1298.425269,39,0.0767,0,True,True,,,
EPL_MUNIT,50837,50837,-0.04809,0.2956,18.802498,353.533927,-999.0,0.0,0.0,0.4743,0.8114,0.9988,0.4743,-53.101301,2818.424909,18,0.0354,0,True,True,,,
EPL_MOBILE,50837,50837,0.06351,0.7668,24.680388,609.121549,-999.0,0.0,0.6034,0.8712,0.9776,0.9999,0.2678,-40.451116,1634.593082,31,0.061,0,True,True,,,
EPL_CROWD,50837,50837,0.30804,0.73,18.809319,353.790477,-999.0,0.0,0.4997,0.8915,0.9775,0.9999,0.3918,-53.100306,2818.354202,18,0.0354,0,True,True,,,
EPL_NOVEH,50837,50837,-0.276999,0.369,25.838227,667.613972,-999.0,0.0334,0.1931,0.5795,0.806,0.9996,0.3864,-38.625258,1490.097357,34,0.0669,0,True,True,,,
EPL_GROUPQ,50837,50837,0.196931,0.6214,18.807854,353.735368,-999.0,0.0,0.4084,0.7919,0.9577,0.9976,0.3835,-53.094998,2817.978407,18,0.0354,0,True,True,,,
road_county_dis,839,839,30.284386,31.0,7.667386,58.788813,1.5,14.49,26.2,34.8,42.21,50.0,8.6,-0.482602,0.599417,0,0.0,0,False,False,,,
road_interstate_dis,41,41,37.617073,41.0,10.656662,113.564451,7.3,15.8,35.6,44.1,49.6,51.4,8.5,-1.355423,1.307006,1,2.439,0,False,False,,,
road_common_name_dis,33061,33061,30.519174,35.1,14.04219,197.183097,0.1,2.5,23.6,39.7,47.7,269.8,16.1,0.000113,11.712328,5,0.0151,0,False,True,,,
road_other_dis,345,345,20.264058,12.6,14.626982,213.948588,2.2,4.62,8.0,35.5,45.7,61.4,27.5,0.62277,-1.011987,0,0.0,0,False,False,,,
road_state_dis,693,693,38.106782,39.5,7.359169,54.157367,4.1,24.68,35.8,42.3,47.84,54.5,6.5,-1.592704,4.379922,16,2.3088,0,False,False,,,
road_US_dis,123,123,32.082927,35.3,10.57372,111.803559,5.4,12.35,25.25,39.75,44.77,53.2,14.5,-0.676688,-0.405715,0,0.0,0,False,False,,,
Ecoregion_US_L3CODE,50813,50813,26.026981,7.0,33.404343,1115.850154,1.0,4.0,6.0,78.0,85.0,85.0,72.0,1.106434,-0.749603,0,0.0,0,False,False,,,
Ecoregion_NA_L2CODE,50813,50813,9.760266,11.1,2.099979,4.409911,6.2,6.2,7.1,11.1,11.1,11.1,4.0,-1.035652,-0.867284,0,0.0,0,False,False,,,
Ecoregion_NA_L1CODE,50813,50813,9.631177,11.0,2.13875,4.574252,6.0,6.0,7.0,11.0,11.0,11.0,4.0,-1.033667,-0.863894,0,0.0,0,False,False,,,
SDI,50881,50881,-1.337561552007739e+32,0.0,2.1334001925572395e+34,4.5513963816032665e+68,-3.4028234663852885e+36,0.0,0.0,0.11,0.75,2.82,0.11,-159.496081,25437.999843,4749,9.3335,0,True,True,,,
Annual_etr,50881,50881,2097.837385,2076.0,376.334643,141627.763808,916.0,1538.0,1862.0,2284.0,2752.0,3620.0,422.0,0.76072,1.78823,63,0.1238,0,False,False,,,
Annual_precipitation,50881,50881,632.197932,460.0,506.815135,256861.581478,18.0,148.0,279.0,824.0,1698.0,5377.0,545.0,1.806042,4.593075,355,0.6977,0,False,False,,,
Annual_tempreture,50881,50881,289.313693,290.0,3.505931,12.291552,274.0,282.0,288.0,291.0,293.0,299.0,3.0,-0.816468,1.112994,189,0.3715,0,False,False,,,
Aridity_index,50881,50881,0.331502,0.23,0.300976,0.090586,0.01,0.06,0.13,0.44,0.96,3.48,0.31,2.061736,6.212057,596,1.1714,0,True,False,,,
Evacuation,5529,5529,2.865437,2.0,1.394239,1.943901,2.0,2.0,2.0,4.0,6.0,7.0,2.0,1.501209,1.316655,0,0.0,0,False,False,,,
pr,50881,50881,0.514471,0.0,3.133712,9.82015,0.0,0.0,0.0,0.0,2.3,132.400009,0.0,14.171239,312.642758,4814,9.4613,0,True,True,,,
tmmn,50881,50881,285.642611,285.899994,5.478076,30.009316,257.399994,276.0,282.299988,289.299988,294.200012,305.100006,7.0,-0.300464,0.423832,6,0.0118,0,False,False,,,
tmmx,50881,50881,301.472398,302.0,7.181444,51.573143,269.299988,289.100006,296.5,307.0,312.100006,322.700012,10.5,-0.34995,-0.269631,0,0.0,0,False,False,,,
rmin,50881,50881,25.011865,22.4,14.156287,200.400448,1.0,6.5,15.0,32.100002,53.200001,100.0,17.100002,1.026737,1.286754,54,0.1061,0,False,False,,,
rmax,50881,50881,68.190787,68.800003,20.463234,418.743933,8.0,33.799999,52.700001,84.900002,100.0,100.0,32.200001,-0.199826,-0.84421,0,0.0,0,False,False,,,
sph,50881,50881,0.006695,0.00675,0.002338,5e-06,0.00033,0.00279,0.00513,0.00818,0.01056,0.01764,0.00305,0.140657,0.127979,1,0.002,0,False,False,,,
vs,50881,50881,3.296578,3.0,1.422716,2.024121,0.4,1.6,2.4,3.9,6.0,14.9,1.5,1.595844,4.52641,420,0.8255,0,False,False,,,
th,50881,50881,231.30701,243.0,78.63153,6182.917476,0.0,75.0,182.0,299.0,330.0,360.0,117.0,-0.741014,-0.007862,0,0.0,0,False,False,,,
srad,50881,50881,283.564595,310.0,75.654415,5723.59046,5.6,132.800003,235.800003,344.899994,363.200012,389.399994,109.099991,-0.962746,-0.047996,0,0.0,0,False,False,,,
etr,50881,50881,7.827839,7.8,2.980401,8.88279,0.1,2.9,5.8,9.7,12.9,24.7,3.9,0.246999,0.170777,9,0.0177,0,False,False,,,
fm100,50881,50881,9.767241,9.0,3.727291,13.8927,1.9,4.9,6.9,12.2,16.6,30.3,5.3,0.772204,0.325195,5,0.0098,0,False,False,,,
fm1000,50881,50881,10.93657,10.3,3.774073,14.243626,2.8,6.0,8.1,13.2,17.8,34.6,5.1,0.951952,1.299286,39,0.0766,0,False,False,,,
bi,50881,50881,45.697844,47.0,20.06097,402.442505,0.0,0.0,36.0,58.0,76.0,143.0,22.0,-0.420052,0.651681,10,0.0197,0,False,False,,,
vpd,50881,50881,1.806207,1.69,0.96834,0.937682,0.0,0.46,1.06,2.44,3.56,7.48,1.38,0.63037,0.190764,5,0.0098,0,False,False,,,
erc,50881,50881,59.848293,61.0,19.224427,369.578577,0.0,28.0,46.0,75.0,89.0,114.0,29.0,-0.226513,-0.487075,0,0.0,0,False,False,,,
pr_5D_mean,50881,50881,0.461649,0.0,1.838949,3.381733,0.0,0.0,0.0,0.0,2.54,54.14,0.0,8.932783,120.854139,11707,23.0086,0,True,True,,,
tmmn_5D_mean,50881,50881,285.58038,285.82,5.242464,27.483434,258.0,276.36002,282.40002,289.13998,293.66,305.12,6.73996,-0.312088,0.454311,8,0.0157,0,False,False,,,
tmmx_5D_mean,50881,50881,301.314863,301.82,6.770452,45.839024,272.34,289.48,296.7,306.46002,311.37997,320.72003,9.76002,-0.364681,-0.236213,0,0.0,0,False,False,,,
rmin_5D_mean,50881,50881,25.500368,23.4,12.559608,157.743752,1.0,8.7,16.6,32.2,50.2,93.4,15.6,0.884408,0.826817,20,0.0393,0,False,False,,,
rmax_5D_mean,50881,50881,68.621531,69.5,18.056604,326.040932,13.1,37.5,55.4,83.1,96.4,100.0,27.7,-0.247779,-0.720126,0,0.0,0,False,False,,,
sph_5D_mean,50881,50881,0.006712,0.006738,0.00215,5e-06,0.000578,0.003102,0.0053,0.00808,0.010282,0.016392,0.00278,0.12157,0.177487,0,0.0,0,False,False,,,
vs_5D_mean,50881,50881,3.27916,3.1,1.05385,1.110601,0.56,1.94,2.58,3.8,5.2,12.5,1.22,1.354007,3.791896,265,0.5208,0,False,False,,,
th_5D_mean,50881,50881,231.814194,236.6,61.440413,3774.924405,2.0,122.0,191.0,281.8,316.8,356.0,90.8,-0.519264,-0.146943,0,0.0,0,False,False,,,
srad_5D_mean,50881,50881,283.269318,308.26,73.045643,5335.665975,34.280003,133.3,240.54,341.44,360.82,387.76,100.9,-0.978462,-0.089855,0,0.0,0,False,False,,,
etr_5D_mean,50881,50881,7.752982,7.78,2.749055,7.557303,0.38,3.12,5.9,9.58,12.28,22.1,3.68,0.098849,-0.088192,4,0.0079,0,False,False,,,
fm100_5D_mean,50881,50881,9.809664,9.1,3.624479,13.136851,2.0,5.0,7.0,12.1,16.5,30.0,5.1,0.759502,0.326207,3,0.0059,0,False,False,,,
fm1000_5D_mean,50881,50881,10.943588,10.3,3.775237,14.252414,2.8,6.0,8.1,13.2,17.9,34.1,5.1,0.951455,1.270834,41,0.0806,0,False,False,,,
bi_5D_mean,50881,50881,46.173129,46.4,16.33557,266.850835,0.0,18.8,35.0,57.4,72.6,116.2,22.4,0.012115,-0.028005,0,0.0,0,False,False,,,
vpd_5D_mean,50881,50881,1.785766,1.69,0.885852,0.784734,0.0,0.53,1.11,2.36,3.37,6.15,1.25,0.597031,0.179044,2,0.0039,0,False,False,,,
erc_5D_mean,50881,50881,59.960755,61.0,18.846491,355.190205,0.0,27.8,46.4,74.4,88.6,112.8,28.0,-0.247269,-0.455185,0,0.0,0,False,False,,,
pr_5D_min,50881,50881,0.005354,0.0,0.20923,0.043777,0.0,0.0,0.0,0.0,0.0,34.6,0.0,106.255962,15499.434082,161,0.3164,0,True,True,,,
pr_5D_max,50881,50881,1.640626,0.0,5.879351,34.566773,0.0,0.0,0.0,0.0,9.6,132.4,0.0,7.236939,76.705537,11707,23.0086,0,True,True,,,
tmmn_5D_max,50881,50881,287.536143,287.7,5.246726,27.52813,258.0,278.4,284.3,291.2,295.7,306.6,6.9,-0.269656,0.394615,4,0.0079,0,False,False,,,
tmmx_5D_max,50881,50881,304.317452,305.0,6.667086,44.45004,274.8,292.3,299.9,309.4,313.8,323.2,9.5,-0.470771,-0.139547,0,0.0,0,False,False,,,
rmin_5D_min,50881,50881,18.230082,16.4,10.873674,118.236794,1.0,3.7,10.8,23.4,39.6,93.4,12.6,1.145988,1.914983,133,0.2614,0,False,False,,,
rmax_5D_min,50881,50881,57.675567,56.5,19.235919,370.020586,8.0,27.6,43.100002,72.1,90.4,100.0,28.999998,0.140014,-0.714055,0,0.0,0,False,False,,,
sph_5D_min,50881,50881,0.005694,0.00568,0.002159,5e-06,0.00032,0.00217,0.00418,0.00712,0.00925,0.01433,0.00294,0.209135,-0.009989,0,0.0,0,False,False,,,
vs_5D_max,50881,50881,4.375162,4.1,1.591892,2.534122,0.6,2.4,3.3,5.1,7.5,15.3,1.8,1.325429,2.759077,233,0.4579,0,False,False,,,
th_5D_max,50881,50881,279.646548,291.0,52.890444,2797.399086,4.0,182.0,247.0,321.0,344.0,360.0,74.0,-1.037918,1.281763,56,0.1101,0,False,False,,,
srad_5D_max,50881,50881,297.84833,326.0,70.989065,5039.447372,51.600002,146.6,257.30002,352.9,367.6,393.5,95.59998,-1.056214,-0.032054,0,0.0,0,False,False,,,
etr_5D_max,50881,50881,9.206615,9.2,3.088139,9.536604,0.4,4.2,7.1,11.1,14.5,24.7,4.0,0.223132,0.18012,6,0.0118,0,False,False,,,
fm100_5D_min,50881,50881,8.687828,7.9,3.365339,11.325509,1.8,4.4,6.2,10.6,15.3,28.9,4.4,0.943076,0.694409,17,0.0334,0,False,False,,,
fm1000_5D_min,50881,50881,10.62896,10.0,3.680005,13.54244,2.8,5.9,7.9,12.9,17.4,33.2,5.0,0.938833,1.153319,35,0.0688,0,False,False,,,
bi_5D_max,50881,50881,55.356223,54.0,16.973501,288.099734,0.0,30.0,44.0,66.0,85.0,143.0,22.0,0.363327,0.507057,8,0.0157,0,False,False,,,
vpd_5D_max,50881,50881,2.245181,2.17,1.008242,1.016552,0.0,0.74,1.48,2.93,3.96,7.59,1.45,0.465289,0.089381,3,0.0059,0,False,False,,,
erc_5D_max,50881,50881,64.123524,66.0,18.432845,339.769785,0.0,32.0,51.0,78.0,91.0,114.0,27.0,-0.325632,-0.442772,0,0.0,0,False,False,,,
NDVI-1day,49695,49695,0.394906,0.38,0.206318,0.042567,-0.32,0.05,0.25,0.53,0.77,1.1,0.28,0.218164,-0.533395,0,0.0,0,False,False,,,
CheatGrass,37034,37034,218.208025,255.0,87.713183,7693.602554,0.0,7.0,255.0,255.0,255.0,255.0,0.0,-1.966271,1.870877,5544,14.97,0,False,False,,,
ExoticAnnualGrass,37034,37034,219.570044,255.0,84.52188,7143.94823,0.0,14.0,255.0,255.0,255.0,255.0,0.0,-1.971852,1.903402,5544,14.97,0,False,False,,,
Medusahead,37034,37034,217.524761,255.0,89.330218,7979.88777,0.0,2.0,255.0,255.0,255.0,255.0,0.0,-1.965175,1.864591,5544,14.97,0,False,False,,,
PoaSecunda,37034,37034,217.294918,255.0,89.868371,8076.324114,0.0,1.0,255.0,255.0,255.0,255.0,0.0,-1.964275,1.859408,5544,14.97,0,False,False,,,
geometry,0,0,,,,,,,,,,,,,,0,0.0,0,False,False,,,
source_year,50881,50881,2016.829917,2017.0,1.7878,3.196228,2014.0,2014.0,2015.0,2018.0,2020.0,2020.0,3.0,0.005143,-1.009707,0,0.0,0,False,False,,,
