Column,Data Type,Unique Values,Missing %,Is Constant,Is Near Constant,Dominant Value,Dominant Fraction,Is Duplicate Column,Zero Variance,All Zeros,High Cardinality,Infinite Value Count,Unexpected Negative Count,Quality Flags,Quality Score
Aridity_index,float64,135,0.0,False,False,0.39,0.0194,False,False,False,False,0,0,PASS,PASS
Evacuation,float64,4,98.4971,False,False,2.0,0.7458,False,False,False,False,0,0,PASS,PASS
pr,float64,578,0.0,False,False,0.0,0.8577,False,False,False,False,0,0,PASS,PASS
tmmn,float64,436,0.0,False,False,296.5,0.0085,False,False,False,False,0,0,PASS,PASS
tmmx,float64,480,0.0,False,False,309.0,0.0079,False,False,False,False,0,0,PASS,PASS
rmin,float64,891,0.0,False,False,28.39999961853028,0.0038,False,False,False,False,0,0,PASS,PASS
rmax,float64,750,0.0,False,False,100.0,0.1796,False,False,False,False,0,0,PASS,PASS
sph,float64,1983,0.0,False,False,0.0034399998839944,0.0012,False,False,False,False,0,0,PASS,PASS
vs,float64,114,0.0,False,False,3.8,0.031,False,False,False,False,0,0,PASS,PASS
th,float64,361,0.0,False,False,181.0,0.0069,False,False,False,False,0,0,PASS,PASS
srad,float64,3264,0.0,False,False,137.1999969482422,0.0009,False,False,False,False,0,0,PASS,PASS
etr,float64,187,0.0,False,False,8.1,0.0134,False,False,False,False,0,0,PASS,PASS
fm100,float64,220,0.0,False,False,13.9,0.0128,False,False,False,False,0,0,PASS,PASS
fm1000,float64,219,0.0,False,False,16.7,0.0146,False,False,False,False,0,0,PASS,PASS
bi,float64,117,0.0,False,False,0.0,0.1313,False,False,False,False,0,0,PASS,PASS
vpd,float64,464,0.0,False,False,1.04,0.0069,False,False,False,False,0,0,PASS,PASS
erc,float64,101,0.0,False,False,34.0,0.0342,False,False,False,False,0,0,PASS,PASS
pr_5D_mean,float64,1159,0.0,False,False,0.0,0.4927,False,False,False,False,0,0,PASS,PASS
tmmn_5D_mean,float64,3903,0.0,False,False,295.94,0.0022,False,False,False,False,0,0,PASS,PASS
tmmx_5D_mean,float64,3898,0.0,False,False,309.3,0.0015,False,False,False,False,0,0,PASS,PASS
rmin_5D_mean,float64,732,0.0,False,False,32.7,0.0044,False,False,False,False,0,0,PASS,PASS
rmax_5D_mean,float64,663,0.0,False,False,100.0,0.0164,False,False,False,False,0,0,PASS,PASS
sph_5D_mean,float64,14809,0.0,False,False,0.017493999,0.0004,False,False,False,False,0,0,PASS,PASS
vs_5D_mean,float64,341,0.0,False,False,4.3,0.0096,False,False,False,False,0,0,PASS,PASS
th_5D_mean,float64,1471,0.0,False,False,168.8,0.002,False,False,False,False,0,0,PASS,PASS
srad_5D_mean,float64,20006,0.0,False,False,246.26001,0.0004,False,False,False,False,0,0,PASS,PASS
etr_5D_mean,float64,742,0.0,False,False,6.18,0.0032,False,False,False,False,0,0,PASS,PASS
fm100_5D_mean,float64,208,0.0,False,False,15.0,0.0138,False,False,False,False,0,0,PASS,PASS
fm1000_5D_mean,float64,214,0.0,False,False,16.5,0.0151,False,False,False,False,0,0,PASS,PASS
bi_5D_mean,float64,488,0.0,False,False,32.8,0.0073,False,False,False,False,0,0,PASS,PASS
vpd_5D_mean,float64,428,0.0,False,False,0.83,0.0083,False,False,False,False,0,0,PASS,PASS
erc_5D_mean,float64,457,0.0,False,False,33.2,0.0082,False,False,False,False,0,0,PASS,PASS
pr_5D_min,float64,46,0.0,False,True,0.0,0.995,False,False,False,False,0,0,NEAR_CONSTANT(99.5%),REVIEW
pr_5D_max,float64,961,0.0,False,False,0.0,0.4927,False,False,False,False,0,0,PASS,PASS
tmmn_5D_max,float64,372,0.0,False,False,297.1,0.0112,False,False,False,False,0,0,PASS,PASS
tmmx_5D_max,float64,393,0.0,False,False,309.6,0.0085,False,False,False,False,0,0,PASS,PASS
rmin_5D_min,float64,624,0.0,False,False,1.0,0.007,False,False,False,False,0,0,PASS,PASS
rmax_5D_min,float64,783,0.0,False,False,100.0,0.0155,False,False,False,False,0,0,PASS,PASS
sph_5D_min,float64,1892,0.0,False,False,0.0030699999,0.002,False,False,False,False,0,0,PASS,PASS
vs_5D_max,float64,117,0.0,False,False,5.8,0.0265,False,False,False,False,0,0,PASS,PASS
th_5D_max,float64,356,0.0,False,False,183.0,0.0089,False,False,False,False,0,0,PASS,PASS
srad_5D_max,float64,2709,0.0,False,False,346.0,0.001,False,False,False,False,0,0,PASS,PASS
etr_5D_max,float64,190,0.0,False,False,6.9,0.0141,False,False,False,False,0,0,PASS,PASS
fm100_5D_min,float64,195,0.0,False,False,13.4,0.0131,False,False,False,False,0,0,PASS,PASS
fm1000_5D_min,float64,213,0.0,False,False,16.4,0.0149,False,False,False,False,0,0,PASS,PASS
bi_5D_max,float64,116,0.0,False,False,41.0,0.0365,False,False,False,False,0,0,PASS,PASS
vpd_5D_max,float64,478,0.0,False,False,1.19,0.0072,False,False,False,False,0,0,PASS,PASS
erc_5D_max,float64,100,0.0,False,False,37.0,0.0362,False,False,False,False,0,0,PASS,PASS
tmmn_Percentile,object,1,0.0,True,False,,0.0,True,False,False,False,0,0,CONSTANT; DUPLICATE,REVIEW
tmmx_Percentile,object,1,0.0,True,False,,0.0,True,False,False,False,0,0,CONSTANT; DUPLICATE,REVIEW
sph_Percentile,object,6,0.0,False,False,10-30%,0.2209,False,False,False,False,0,0,PASS,PASS
vs_Percentile,object,6,0.1117,False,False,70-90%,0.2128,False,False,False,False,0,0,PASS,PASS
fm100_Percentile,object,6,0.0098,False,False,10-30%,0.2913,False,False,False,False,0,0,PASS,PASS
bi_Percentile,object,6,0.0725,False,False,70-90%,0.3003,False,False,False,False,0,0,PASS,PASS
vpd_Percentile,object,12,0.0607,False,False,50-70%,0.2074,False,False,False,False,0,0,PASS,PASS
erc_Percentile,object,6,0.0529,False,False,70-90%,0.3,False,False,False,False,0,0,PASS,PASS
NDVI-1day,float64,106,1.8557,False,False,0.02,0.0211,False,False,False,False,0,151,NEG(151),REVIEW
NDVI_min,object,41160,0.0,False,False,'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan',0.0004,False,False,False,True,0,0,HIGH_CARD(41160),REVIEW
NDVI_max,object,41218,0.0,False,False,'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan',0.0004,False,False,False,True,0,0,HIGH_CARD(41218),REVIEW
NDVI_mean,object,41218,0.0,False,False,'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan' 'nan',0.0004,False,False,False,True,0,0,HIGH_CARD(41218),REVIEW
CheatGrass,float64,20,33.0022,False,False,0.0,0.8613,False,False,False,False,0,0,PASS,PASS
ExoticAnnualGrass,float64,23,33.0022,False,False,0.0,0.8569,False,False,False,False,0,0,PASS,PASS
Medusahead,float64,7,33.0022,False,False,0.0,0.8672,False,False,False,False,0,0,PASS,PASS
PoaSecunda,float64,7,33.0022,False,False,0.0,0.8694,False,False,False,False,0,0,PASS,PASS
geometry,float64,0,100.0,True,False,,0.0,True,False,False,False,0,0,CONSTANT; DUPLICATE,REVIEW
source_year,int64,7,0.0,False,False,2017,0.1748,True,False,False,False,0,0,DUPLICATE,REVIEW
